Date,suburb,status,time,station,Minimum Temperature,Maximum Temperature,Rainfall,Evaporation,Sunshine,Direction Max Wind Gust,Speed Max Wind Gust,Time Max Wind Gust
2025/01/31,Koongamia,EMERGENCY WARNING,15,Gooseberry Hill,20.5,34.8,0.0,10.0,12.1,SW,39.0,15.0
2025/01/31,Koongamia,WATCH AND ACT,22,Gooseberry Hill,20.5,34.8,0.0,10.0,12.1,SW,39.0,15.0
2025/01/31,Kwinana Beach,ADVICE,10,Garden Island,22.0,27.5,0.0,10.0,12.1,SSW,52.0,19.0
2025/01/31,Kwinana Beach,EMERGENCY WARNING,13,Garden Island,22.0,27.5,0.0,10.0,12.1,SSW,52.0,19.0
2025/01/31,Kwinana Beach,WATCH AND ACT,17,Garden Island,22.0,27.5,0.0,10.0,12.1,SSW,52.0,19.0
2025/01/31,Kwinana Town Centre,ADVICE,14,Garden Island,22.0,27.5,0.0,10.0,12.1,SSW,52.0,19.0
2025/01/31,Kwinana Town Centre,EMERGENCY WARNING,13,Garden Island,22.0,27.5,0.0,10.0,12.1,SSW,52.0,19.0
2025/01/31,Kwinana Town Centre,WATCH AND ACT,15,Garden Island,22.0,27.5,0.0,10.0,12.1,SSW,52.0,19.0
2025/01/31,Landsdale,ADVICE,10,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,Landsdale,EMERGENCY WARNING,15,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,Landsdale,WATCH AND ACT,22,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,Langford,ADVICE,10,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,Langford,EMERGENCY WARNING,13,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,Langford,WATCH AND ACT,15,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,Lathlain,ADVICE,24,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,Lathlain,EMERGENCY WARNING,13,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,Lathlain,WATCH AND ACT,22,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,Leda,ADVICE,24,Garden Island,22.0,27.5,0.0,10.0,12.1,SSW,52.0,19.0
2025/01/31,Leda,EMERGENCY WARNING,13,Garden Island,22.0,27.5,0.0,10.0,12.1,SSW,52.0,19.0
2025/01/31,Leda,WATCH AND ACT,22,Garden Island,22.0,27.5,0.0,10.0,12.1,SSW,52.0,19.0
2025/01/31,Leederville,ADVICE,24,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,Leederville,EMERGENCY WARNING,14,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,Leederville,WATCH AND ACT,22,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,Leeming,ADVICE,10,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,Leeming,EMERGENCY WARNING,13,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,Leeming,WATCH AND ACT,15,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,Lesmurdie,ADVICE,14,Gooseberry Hill,20.5,34.8,0.0,10.0,12.1,SW,39.0,15.0
2025/01/31,Lesmurdie,EMERGENCY WARNING,13,Gooseberry Hill,20.5,34.8,0.0,10.0,12.1,SW,39.0,15.0
2025/01/31,Lesmurdie,WATCH AND ACT,22,Gooseberry Hill,20.5,34.8,0.0,10.0,12.1,SW,39.0,15.0
2025/01/31,Lockridge,ADVICE,10,Perth Airport,17.6,34.1,0.0,10.0,10.5,W,37.0,16.0
2025/01/31,Lockridge,EMERGENCY WARNING,13,Perth Airport,17.6,34.1,0.0,10.0,10.5,W,37.0,16.0
2025/01/31,Lockridge,WATCH AND ACT,17,Perth Airport,17.6,34.1,0.0,10.0,10.5,W,37.0,16.0
2025/01/31,Lynwood,ADVICE,10,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,Lynwood,EMERGENCY WARNING,13,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,Lynwood,WATCH AND ACT,15,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,Maddington,ADVICE,10,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,Maddington,EMERGENCY WARNING,13,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,Maddington,WATCH AND ACT,17,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,Madeley,ADVICE,24,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,Madeley,EMERGENCY WARNING,13,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,Madeley,WATCH AND ACT,15,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,Mahogany Creek,ADVICE,10,Gooseberry Hill,20.5,34.8,0.0,10.0,12.1,SW,39.0,15.0
2025/01/31,Mahogany Creek,EMERGENCY WARNING,13,Gooseberry Hill,20.5,34.8,0.0,10.0,12.1,SW,39.0,15.0
2025/01/31,Mahogany Creek,WATCH AND ACT,17,Gooseberry Hill,20.5,34.8,0.0,10.0,12.1,SW,39.0,15.0
2025/01/31,Maida Vale,ADVICE,24,Gooseberry Hill,20.5,34.8,0.0,10.0,12.1,SW,39.0,15.0
2025/01/31,Maida Vale,EMERGENCY WARNING,13,Gooseberry Hill,20.5,34.8,0.0,10.0,12.1,SW,39.0,15.0
2025/01/31,Maida Vale,WATCH AND ACT,22,Gooseberry Hill,20.5,34.8,0.0,10.0,12.1,SW,39.0,15.0
2025/01/31,Malaga,ADVICE,24,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,Malaga,EMERGENCY WARNING,13,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,Malaga,WATCH AND ACT,22,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,Mandogalup,ADVICE,10,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,Mandogalup,EMERGENCY WARNING,15,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,Manning,ADVICE,10,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,Manning,EMERGENCY WARNING,13,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,Manning,WATCH AND ACT,22,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,Marangaroo,ADVICE,10,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,Marangaroo,EMERGENCY WARNING,13,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,Marangaroo,WATCH AND ACT,15,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,Mardella,ADVICE,24,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,Mardella,EMERGENCY WARNING,13,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,Mardella,WATCH AND ACT,15,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,Martin,ADVICE,10,Bickley,19.2,33.3,0.0,10.0,12.1,SW,35.0,17.0
2025/01/31,Martin,EMERGENCY WARNING,13,Bickley,19.2,33.3,0.0,10.0,12.1,SW,35.0,17.0
2025/01/31,Martin,WATCH AND ACT,15,Bickley,19.2,33.3,0.0,10.0,12.1,SW,35.0,17.0
2025/01/31,Medina,ADVICE,10,Garden Island,22.0,27.5,0.0,10.0,12.1,SSW,52.0,19.0
2025/01/31,Melville,ADVICE,14,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,Melville,EMERGENCY WARNING,13,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,Melville,WATCH AND ACT,22,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,Menora,ADVICE,10,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,Menora,EMERGENCY WARNING,13,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,Menora,WATCH AND ACT,17,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,Middle Swan,ADVICE,10,Millendon (Swan Valley),18.0,36.4,0.0,10.0,10.5,SW,30.0,12.0
2025/01/31,Middle Swan,EMERGENCY WARNING,13,Millendon (Swan Valley),18.0,36.4,0.0,10.0,10.5,SW,30.0,12.0
2025/01/31,Middle Swan,WATCH AND ACT,17,Millendon (Swan Valley),18.0,36.4,0.0,10.0,10.5,SW,30.0,12.0
2025/01/31,Midland,ADVICE,10,Millendon (Swan Valley),18.0,36.4,0.0,10.0,10.5,SW,30.0,12.0
2025/01/31,Midland,EMERGENCY WARNING,13,Millendon (Swan Valley),18.0,36.4,0.0,10.0,10.5,SW,30.0,12.0
2025/01/31,Midland,WATCH AND ACT,15,Millendon (Swan Valley),18.0,36.4,0.0,10.0,10.5,SW,30.0,12.0
2025/01/31,Midvale,ADVICE,10,Gooseberry Hill,20.5,34.8,0.0,10.0,12.1,SW,39.0,15.0
2025/01/31,Midvale,EMERGENCY WARNING,13,Gooseberry Hill,20.5,34.8,0.0,10.0,12.1,SW,39.0,15.0
2025/01/31,Midvale,WATCH AND ACT,17,Gooseberry Hill,20.5,34.8,0.0,10.0,12.1,SW,39.0,15.0
2025/01/31,Millendon,ADVICE,10,Millendon (Swan Valley),18.0,36.4,0.0,10.0,10.5,SW,30.0,12.0
2025/01/31,Millendon,EMERGENCY WARNING,15,Millendon (Swan Valley),18.0,36.4,0.0,10.0,10.5,SW,30.0,12.0
2025/01/31,Millendon,WATCH AND ACT,22,Millendon (Swan Valley),18.0,36.4,0.0,10.0,10.5,SW,30.0,12.0
2025/01/31,Mirrabooka,ADVICE,24,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,Mirrabooka,EMERGENCY WARNING,13,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,Mirrabooka,WATCH AND ACT,22,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,Mosman Park,ADVICE,10,Swanbourne,20.7,28.2,0.0,10.0,12.1,S,35.0,18.0
2025/01/31,Mosman Park,EMERGENCY WARNING,13,Swanbourne,20.7,28.2,0.0,10.0,12.1,S,35.0,18.0
2025/01/31,Mosman Park,WATCH AND ACT,17,Swanbourne,20.7,28.2,0.0,10.0,12.1,S,35.0,18.0
2025/01/31,Mount Claremont,ADVICE,10,Swanbourne,20.7,28.2,0.0,10.0,12.1,S,35.0,18.0
2025/01/31,Mount Claremont,EMERGENCY WARNING,13,Swanbourne,20.7,28.2,0.0,10.0,12.1,S,35.0,18.0
2025/01/31,Mount Claremont,WATCH AND ACT,17,Swanbourne,20.7,28.2,0.0,10.0,12.1,S,35.0,18.0
2025/01/31,Mount Hawthorn,ADVICE,10,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,Mount Hawthorn,EMERGENCY WARNING,13,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,Mount Hawthorn,WATCH AND ACT,17,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,Mount Helena,ADVICE,10,Bickley,19.2,33.3,0.0,10.0,12.1,SW,35.0,17.0
2025/01/31,Mount Helena,EMERGENCY WARNING,13,Bickley,19.2,33.3,0.0,10.0,12.1,SW,35.0,17.0
2025/01/31,Mount Helena,WATCH AND ACT,22,Bickley,19.2,33.3,0.0,10.0,12.1,SW,35.0,17.0
2025/01/31,Mount Lawley,ADVICE,10,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,Mount Lawley,EMERGENCY WARNING,13,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,Mount Lawley,WATCH AND ACT,17,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,Mount Nasura,ADVICE,15,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,Mount Pleasant,ADVICE,15,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,Mount Pleasant,EMERGENCY WARNING,17,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,Mount Richon,ADVICE,10,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,Mount Richon,EMERGENCY WARNING,13,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,Mount Richon,WATCH AND ACT,17,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,Mullaloo,ADVICE,14,Swanbourne,20.7,28.2,0.0,10.0,12.1,S,35.0,18.0
2025/01/31,Mullaloo,EMERGENCY WARNING,13,Swanbourne,20.7,28.2,0.0,10.0,12.1,S,35.0,18.0
2025/01/31,Mullaloo,WATCH AND ACT,15,Swanbourne,20.7,28.2,0.0,10.0,12.1,S,35.0,18.0
2025/01/31,Mundijong,ADVICE,10,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,Mundijong,EMERGENCY WARNING,13,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,Mundijong,WATCH AND ACT,22,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,Munster,ADVICE,13,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,Munster,EMERGENCY WARNING,17,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,Myaree,ADVICE,24,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,Myaree,EMERGENCY WARNING,13,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,Myaree,WATCH AND ACT,22,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,Naval Base,ADVICE,10,Garden Island,22.0,27.5,0.0,10.0,12.1,SSW,52.0,19.0
2025/01/31,Naval Base,EMERGENCY WARNING,13,Garden Island,22.0,27.5,0.0,10.0,12.1,SSW,52.0,19.0
2025/01/31,Naval Base,WATCH AND ACT,22,Garden Island,22.0,27.5,0.0,10.0,12.1,SSW,52.0,19.0
2025/01/31,Nedlands,ADVICE,13,Swanbourne,20.7,28.2,0.0,10.0,12.1,S,35.0,18.0
2025/01/31,Nedlands,EMERGENCY WARNING,18,Swanbourne,20.7,28.2,0.0,10.0,12.1,S,35.0,18.0
2025/01/31,Nollamara,ADVICE,10,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,Nollamara,EMERGENCY WARNING,13,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,Nollamara,WATCH AND ACT,22,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,North Beach,ADVICE,13,Swanbourne,20.7,28.2,0.0,10.0,12.1,S,35.0,18.0
2025/01/31,North Coogee,ADVICE,10,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,North Coogee,EMERGENCY WARNING,13,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,North Coogee,WATCH AND ACT,17,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,North Fremantle,ADVICE,10,Swanbourne,20.7,28.2,0.0,10.0,12.1,S,35.0,18.0
2025/01/31,North Fremantle,EMERGENCY WARNING,13,Swanbourne,20.7,28.2,0.0,10.0,12.1,S,35.0,18.0
2025/01/31,North Fremantle,WATCH AND ACT,17,Swanbourne,20.7,28.2,0.0,10.0,12.1,S,35.0,18.0
2025/01/31,North Lake,ADVICE,10,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,North Lake,EMERGENCY WARNING,13,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,North Lake,WATCH AND ACT,17,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,North Perth,ADVICE,13,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,Northbridge,ADVICE,10,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,Northbridge,EMERGENCY WARNING,13,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,Northbridge,WATCH AND ACT,17,Perth,20.8,31.8,0.0,10.0,10.5,SW,31.0,16.0
2025/01/31,O'Connor,ADVICE,10,Swanbourne,20.7,28.2,0.0,10.0,12.1,S,35.0,18.0
2025/01/31,O'Connor,EMERGENCY WARNING,13,Swanbourne,20.7,28.2,0.0,10.0,12.1,S,35.0,18.0
2025/01/31,O'Connor,WATCH AND ACT,22,Swanbourne,20.7,28.2,0.0,10.0,12.1,S,35.0,18.0
2025/01/31,Oakford,ADVICE,13,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,Oakford,EMERGENCY WARNING,18,Jandakot,18.5,31.8,0.0,10.0,10.5,WSW,37.0,17.0
2025/01/31,Ocean Reef,ADVICE,10,Swanbourne,20.7,28.2,0.0,10.0,12.1,S,35.0,18.0
2025/01/31,Ocean Reef,EMERGENCY WARNING,13,Swanbourne,20.7,28.2,0.0,10.0,12.1,S,35.0,18.0
2025/01/31,Ocean Reef,WATCH AND ACT,15,Swanbourne,20.7,28.2,0.0,10.0,12.1,S,35.0,18.0
2025/01/31,Orange Grove,ADVICE,10,Bickley,19.2,33.3,0.0,10.0,12.1,SW,35.0,17.0
2025/01/31,Orange Grove,EMERGENCY WARNING,13,Bickley,19.2,33.3,0.0,10.0,12.1,SW,35.0,17.0
2025/01/31,Orange Grove,WATCH AND ACT,17,Bickley,19.2,33.3,0.0,10.0,12.1,SW,35.0,17.0
