Unnamed: 0,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2024-04-21,16.9,31.1,,,,E,46.0,03:51,23.3,29,,ENE,17,,27.8,20,,SW,28,
,2024-04-22,15.4,22.4,,,,SSE,46.0,14:54,18.9,70,,S,9,,19.2,55,,SSE,22,
,2024-04-23,10.0,20.8,,,,E,72.0,10:54,13.5,57,,ENE,20,,19.9,31,,E,30,
,2024-04-24,12.1,22.3,,,,E,76.0,09:42,14.6,49,,E,44,,21.6,26,,ENE,26,
,2024-04-25,12.1,20.9,,,,E,69.0,00:51,13.6,54,,E,31,,19.9,39,,E,24,
,2024-04-26,13.6,28.0,,,,E,57.0,00:41,18.4,48,,E,26,,25.8,33,,SW,22,
,2024-04-27,14.2,23.1,,,,SSW,33.0,13:03,17.9,72,, ,Calm,,22.3,44,,SW,17,
,2024-04-28,15.0,25.0,,,,E,54.0,23:18,17.1,69,,E,9,,24.6,37,,ESE,9,
,2024-04-29,11.8,24.3,,,,E,70.0,23:07,15.4,64,,E,39,,24.1,36,,E,26,
,2024-04-30,15.0,17.2,,,,,,,16.1,60,,E,48,,15.9,85,,E,46,
,2024-05-1,13.8,23.4,,,,E,61.0,03:26,16.4,78,,E,33,,23.0,59,,ENE,15,
,2024-05-2,16.3,25.2,,,,W,46.0,13:35,21.7,66,,NE,15,,23.7,67,,WNW,13,
,2024-05-3,16.5,21.6,,,,WSW,33.0,14:16,17.4,82,,SSW,7,,21.0,55,,SW,20,
,2024-05-4,11.3,21.4,,,,SSW,33.0,19:54,14.4,87,,SSE,4,,20.1,55,,SW,17,
,2024-05-5,10.2,21.4,,,,SSE,39.0,00:57,12.7,84,,WSW,4,,19.5,53,,SW,15,
,2024-05-6,12.7,20.8,,,,E,28.0,12:08,14.2,84,,ESE,6,,20.2,50,,ESE,7,
,2024-05-7,11.6,25.9,,,,E,50.0,23:24,16.6,64,,E,20,,24.9,29,,E,20,
,2024-05-8,13.9,26.5,,,,E,59.0,01:25,17.3,61,,E,31,,24.4,29,,ENE,24,
,2024-05-9,17.1,25.7,,,,E,65.0,02:29,20.6,35,,ENE,20,,25.4,26,,NE,26,
,2024-05-10,18.1,28.1,,,,W,44.0,16:27,21.8,56,,N,24,,26.8,38,,W,24,
,2024-05-11,17.9,26.3,,,,SSE,30.0,21:32,19.9,90,,NE,6,,23.2,63,,SW,13,
,2024-05-12,15.9,26.7,,,,ESE,52.0,07:14,17.7,74,,E,31,,25.3,40,,NE,13,
,2024-05-13,15.8,27.5,,,,E,54.0,03:10,20.3,39,,E,28,,27.1,21,,E,22,
,2024-05-14,17.3,28.3,,,,E,48.0,08:25,21.3,30,,E,22,,28.1,20,,E,13,
,2024-05-15,16.4,28.0,,,,ESE,44.0,04:03,18.2,35,,ENE,22,,27.2,25,,NNE,6,
,2024-05-16,15.2,27.9,,,,E,57.0,23:57,18.1,39,,E,28,,26.6,19,,E,19,
,2024-05-17,13.3,27.0,,,,E,69.0,05:59,16.6,71,,E,37,,26.7,26,,ENE,20,
,2024-05-18,15.4,26.7,,,,E,54.0,04:10,18.5,46,,E,20,,26.1,24,,ENE,28,
,2024-05-19,14.9,25.6,,,,E,52.0,01:59,19.2,37,,NE,17,,24.7,22,,ENE,17,
,2024-05-20,15.3,24.6,,,,ENE,46.0,02:36,18.3,37,,ENE,13,,23.4,28,,ENE,9,
,2024-05-21,15.8,25.0,,,,ENE,30.0,01:03,17.4,36,,E,19,,24.6,22,,SW,6,
,2024-05-22,15.2,25.8,,,,E,37.0,04:16,18.2,32,,E,24,,24.0,22,,WSW,7,
,2024-05-23,12.8,26.5,,,,E,41.0,06:03,16.7,31,,E,26,,24.4,12,,ENE,17,
,2024-05-24,16.1,27.9,,,,E,43.0,01:02,19.1,23,,E,17,,25.5,23,,W,15,
,2024-05-25,16.2,22.5,,,,W,61.0,11:21,17.7,100,,NNW,7,,21.8,66,,WSW,17,
,2024-05-26,14.6,24.9,,,,W,33.0,14:13,18.6,76,,NE,13,,21.1,73,,WSW,22,
,2024-05-27,13.6,20.2,,,,SW,28.0,20:09,16.6,83,,E,11,,18.3,79,,WNW,11,
,2024-05-28,13.4,15.3,,,,SW,31.0,20:41,13.9,100,,SSE,4,,14.1,100,,NNW,4,
,2024-05-29,8.2,12.7,,,,SW,59.0,05:12,8.6,100,,SSW,19,,10.6,87,,SW,22,
,2024-05-30,8.5,16.0,,,,WSW,26.0,14:54,12.1,100,,N,7,,14.7,100,,SW,17,
,2024-05-31,12.1,19.8,,,,N,31.0,11:55,14.3,100,,NNE,11,,18.9,77,,NNW,7,
,2024-06-1,14.1,24.1,,,,W,56.0,23:32,17.1,47,,NE,19,,23.9,32,,N,24,
,2024-06-2,12.8,17.1,,,,WSW,67.0,13:05,13.3,100,,SW,20,,16.5,71,,WSW,33,
,2024-06-3,12.6,19.9,,,,SW,35.0,01:42,15.4,100,,E,6,,17.7,62,,WSW,17,
,2024-06-4,13.1,20.5,,,,E,20.0,07:09,15.1,99,,E,7,,18.6,75,,NNE,4,
,2024-06-5,15.0,22.2,,,,NNE,33.0,13:45,17.0,67,,NE,13,,21.4,45,,N,17,
,2024-06-6,14.4,24.2,,,,N,61.0,15:52,17.6,56,,N,22,,22.6,57,,NNW,26,
,2024-06-7,13.9,18.0,,,,,,,15.1,95,,ESE,11,,16.9,80,,ENE,11,
,2024-06-8,13.1,19.0,,,,N,30.0,22:45,14.9,100,,ENE,11,,18.2,83,,N,11,
,2024-06-9,14.3,17.8,,,,WSW,65.0,12:09,15.0,100,,W,19,,15.9,86,,WSW,30,
,2024-06-10,12.8,17.5,,,,W,59.0,02:45,15.2,76,,WSW,22,,16.7,68,,W,22,
,2024-06-11,13.5,18.1,,,,NE,26.0,16:44,14.0,88,,ENE,9,,15.5,88,,ENE,15,
,2024-06-12,12.6,18.4,,,,WSW,24.0,15:11,13.4,100,,E,13,,17.1,77,,WSW,6,
,2024-06-13,11.3,19.1,,,,E,33.0,21:16,13.5,83,,ESE,15,,18.8,54,,NE,6,
,2024-06-14,9.5,20.0,,,,E,43.0,22:55,11.2,87,,E,26,,18.5,49,,ENE,19,
,2024-06-15,9.8,20.9,,,,E,37.0,03:42,11.9,85,,E,20,,19.6,58,,NW,6,
,2024-06-16,11.8,19.4,,,,SW,26.0,15:59,14.9,84,,E,11,,18.7,72,,WSW,13,
,2024-06-17,12.2,19.6,,,,ESE,22.0,07:07,14.3,83,,ESE,9,,18.0,62,,WSW,9,
,2024-06-18,10.7,17.5,,,,SSW,37.0,15:01,13.0,86,,NE,7,,14.5,90,,SSW,19,
,2024-06-19,9.6,17.6,,,,SE,31.0,23:16,11.3,71,,SE,11,,16.4,53,,ENE,9,
,2024-06-20,8.8,17.4,,,,E,39.0,23:25,10.6,70,,E,22,,16.7,48,,NE,13,
,2024-06-21,9.3,19.7,,,,NNE,44.0,10:40,13.2,61,,NE,20,,18.4,39,,N,22,
,2024-06-22,12.4,16.2,,,,SW,59.0,12:17,13.2,100,,SW,22,,15.6,57,,SW,24,
,2024-06-23,10.2,15.9,,,,SW,30.0,16:24,12.0,81,,SSE,7,,14.7,68,,ESE,4,
,2024-06-24,9.5,16.3,,,,ESE,28.0,20:34,11.8,77,,ESE,9,,15.3,60,,S,6,
,2024-06-25,6.7,15.4,,,,NE,43.0,23:16,8.1,88,,E,24,,14.7,52,,NE,20,
,2024-06-26,7.9,16.6,,,,ENE,43.0,03:31,10.3,91,,N,24,,15.1,99,,WSW,6,
,2024-06-27,10.3,17.0,,,,E,50.0,23:02,13.6,94,,E,19,,11.3,100,,NE,9,
,2024-06-28,10.1,18.4,,,,E,50.0,01:04,12.8,87,,E,17,,17.4,60,,ESE,19,
,2024-06-29,10.9,16.6,,,,ESE,41.0,00:00,12.4,80,,ESE,13,,15.8,71,,E,11,
,2024-06-30,8.6,17.8,,,,E,44.0,04:17,11.4,95,,E,24,,17.2,54,,E,22,
,2024-07-1,8.1,19.4,,,,E,44.0,05:10,11.5,80,,E,22,,18.5,52,,NNE,15,
,2024-07-2,11.6,15.8,,,,SSW,39.0,11:31,12.4,80,,SSW,19,,15.2,50,,SW,17,
,2024-07-3,5.4,16.7,,,,ENE,52.0,11:41,9.6,75,,ESE,13,,15.9,51,,E,22,
,2024-07-4,7.9,16.4,,,,E,56.0,07:52,11.7,85,,ENE,22,,14.3,68,,E,19,
,2024-07-5,7.9,15.6,,,,ENE,59.0,11:20,10.4,79,,E,35,,14.7,42,,ENE,33,
,2024-07-6,7.0,15.0,,,,NE,72.0,17:59,9.9,54,,NE,41,,14.2,48,,NE,26,
,2024-07-7,9.8,16.2,,,,SW,52.0,13:47,12.4,100,,NNW,22,,15.8,76,,SW,26,
,2024-07-8,11.6,19.4,,,,N,46.0,23:08,14.6,86,,NE,15,,17.6,62,,N,13,
,2024-07-9,13.5,19.5,,,,WNW,65.0,13:12,16.6,92,,N,20,,19.4,80,,WNW,33,
,2024-07-10,12.2,15.3,,,,SW,78.0,09:50,12.2,100,,WSW,17,,14.5,61,,SW,33,
,2024-07-11,8.8,16.3,,,,SW,37.0,15:54,11.1,94,,E,9,,15.2,79,,W,11,
,2024-07-12,10.7,15.3,,,,E,30.0,23:24,12.3,94,,E,17,,14.8,71,,ENE,6,
,2024-07-13,9.7,18.9,,,,E,43.0,23:56,12.6,85,,E,20,,17.1,51,,ENE,11,
,2024-07-14,9.1,16.9,,,,E,43.0,04:05,11.3,67,,ENE,26,,12.3,91,,E,19,
,2024-07-15,11.0,20.6,,,,E,41.0,23:28,13.6,68,,ESE,17,,19.9,48,,ENE,13,
,2024-07-16,10.3,21.6,,,,E,50.0,03:31,13.4,62,,E,30,,20.7,44,,NE,20,
,2024-07-17,13.3,22.6,,,,N,67.0,20:10,15.4,49,,N,13,,20.6,50,,WNW,19,
,2024-07-18,10.7,13.2,,,,WSW,74.0,23:02,11.1,100,,SSW,6,,11.5,92,,SW,33,
,2024-07-19,8.6,14.9,,,,SW,67.0,02:11,10.6,74,,SW,7,,14.3,71,,SW,11,
,2024-07-20,9.7,17.4,,,,WSW,59.0,15:49,10.7,100,,N,11,,16.3,70,,WSW,30,
,2024-07-21,10.7,17.7,,,,WNW,44.0,14:55,13.1,100,,WNW,9,,17.0,75,,W,20,
,2024-07-22,10.9,19.2,,,,NW,46.0,13:56,14.1,64,,N,19,,16.6,85,,NW,22,
,2024-07-23,11.2,14.4,,,,SSW,50.0,06:36,11.6,100,,E,2,,14.0,69,,SW,19,
,2024-07-24,7.7,15.2,,,,S,30.0,00:28,9.0,72,,N,6,,12.3,99,,NW,7,
,2024-07-25,9.1,15.5,,,,WSW,52.0,13:01,11.7,100,,NW,6,,15.1,76,,WSW,26,
,2024-07-26,10.3,17.4,,,,WSW,30.0,14:11,13.2,100,,ENE,4,,16.8,68,,WSW,17,
,2024-07-27,11.1,19.4,,,,NE,30.0,21:18,14.1,84,,ENE,11,,17.9,58,,N,13,
,2024-07-28,11.8,17.9,,,,WNW,52.0,16:15,16.3,66,,N,20,,16.2,93,,NNW,20,
,2024-07-29,12.3,17.4,,,,W,39.0,12:05,13.7,100,,N,15,,15.2,91,,W,19,
,2024-07-30,12.8,19.5,,,,NNW,28.0,12:36,13.9,100,,SSW,6,,18.7,69,,WNW,15,
,2024-07-31,12.4,22.3,,,,WSW,83.0,19:47,15.9,85,,ENE,17,,19.2,82,,W,28,
,2024-08-1,8.2,13.8,,,,WSW,70.0,01:03,9.2,90,,SSW,7,,11.5,81,,SSW,17,
,2024-08-2,7.6,15.4,,,,E,24.0,05:26,11.2,70,,E,11,,14.2,61,, ,Calm,
,2024-08-3,8.1,17.6,,,,E,39.0,08:01,10.0,69,,E,24,,17.1,42,,NE,7,
,2024-08-4,8.2,18.9,,,,ESE,35.0,03:01,11.4,57,,E,22,,17.9,36,,NNE,11,
,2024-08-5,10.4,20.4,,,,W,26.0,14:58,14.0,66,,NE,11,,19.0,52,,W,13,
,2024-08-6,11.9,20.2,,,,NW,46.0,14:44,15.2,72,,N,19,,18.3,65,,NW,24,
,2024-08-7,13.6,17.1,,,,WSW,63.0,11:00,14.6,100,,WSW,17,,12.8,89,,SW,33,
,2024-08-8,11.5,18.9,,,,W,31.0,13:23,13.7,87,,NNE,9,,17.4,60,,WSW,19,
,2024-08-9,11.5,21.1,,,,E,28.0,23:50,14.5,87,,ENE,9,,20.0,55,,NNE,13,
,2024-08-10,12.0,24.6,,,,ENE,39.0,04:54,16.5,57,,ENE,20,,23.6,38,,N,22,
,2024-08-11,14.3,19.8,,,,WNW,43.0,16:42,14.5,100,,SW,11,,18.6,61,,W,19,
,2024-08-12,11.3,17.5,,,,W,59.0,14:42,14.6,89,,W,15,,15.8,88,,W,31,
,2024-08-13,11.7,19.2,,,,SW,56.0,22:44,13.4,91,,NNE,11,,16.9,63,,W,17,
,2024-08-14,11.0,16.2,,,,WSW,59.0,19:40,13.6,97,,W,26,,14.1,100,,WSW,26,
,2024-08-15,10.7,16.8,,,,WSW,43.0,01:38,11.4,100,,SSW,4,,15.9,61,,SW,13,
,2024-08-16,11.4,19.4,,,,N,33.0,14:54,13.3,78,,NE,11,,18.0,66,,NNE,22,
,2024-08-17,13.2,15.9,,,,WSW,65.0,14:12,15.4,77,,NE,17,,11.2,100,,W,30,
,2024-08-18,8.3,15.0,,,,SW,74.0,13:23,10.8,100,,SW,17,,14.3,64,,SW,44,
,2024-08-19,10.3,14.9,,,,SW,46.0,13:39,12.2,100,,SW,13,,14.8,89,,SW,30,
